"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
184272;406376;2019-01-09;"quarta-feira";"11:20:00";"SP";116;156,8;"SAO JOSE DOS CAMPOS";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";327674;"Caminhonete";"CHEVROLET/MONTANA LS";2013;"Condutor";"Lesoes Leves";34;"Masculino";0;1;0;0;"-23.219809";"-45.899918";"SR-SP";"DEL6/2";"UOP01/SP"
184274;406413;2019-01-09;"quarta-feira";"17:00:00";"MG";40;269;"SAO GONCALO DO ABAETE";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Sem Vitimas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";327601;"Automóvel";"VW/SANTANA CL 1800 I";1993;"Condutor";"Ileso";60;"Masculino";1;0;0;0;"-18.172033";"-45.285259";"SR-MG";"DEL4/14";"UOP03/MG"
184290;406318;2019-01-10;"quinta-feira";"00:30:00";"CE";20;306,2;"CANINDE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";327656;"Motocicleta";"YAMAHA/XT 660R";2016;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-4.34944";"-39.299339";"SR-CE";"DEL16/2";"UOP01/CE"
184290;406320;2019-01-10;"quinta-feira";"00:30:00";"CE";20;306,2;"CANINDE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";327657;"Automóvel";"GM/CELTA 4P SPIRIT";2010;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-4.34944";"-39.299339";"SR-CE";"DEL16/2";"UOP01/CE"
184402;406648;2019-01-10;"quinta-feira";"16:20:00";"CE";116;5;"FORTALEZA";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Viaduto";"Sim";327872;"Bicicleta";"";NA;"Condutor";"Lesoes Leves";48;"Masculino";0;1;0;0;"-3.8038";"-38.5032";"SR-CE";"DEL16/1";"UOP02/CE"
184402;406641;2019-01-10;"quinta-feira";"16:20:00";"CE";116;5;"FORTALEZA";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Viaduto";"Sim";327871;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Condutor";"Lesoes Leves";46;"Masculino";0;1;0;0;"-3.8038";"-38.5032";"SR-CE";"DEL16/1";"UOP02/CE"
184402;406642;2019-01-10;"quinta-feira";"16:20:00";"CE";116;5;"FORTALEZA";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Viaduto";"Sim";327871;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Passageiro";"Lesoes Leves";44;"Feminino";0;1;0;0;"-3.8038";"-38.5032";"SR-CE";"DEL16/1";"UOP02/CE"
184416;408471;2019-01-10;"quinta-feira";"18:20:00";"SC";101;201;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Nao Informado";"Sim";329284;"Automóvel";"CHEVROLET/CELTA 1.0L LT";2012;"Condutor";"Ileso";44;"Masculino";1;0;0;0;"-27.5572";"-48.6188";"SR-SC";"DEL8/1";"UOP01/SC"
184416;408468;2019-01-10;"quinta-feira";"18:20:00";"SC";101;201;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Nao Informado";"Sim";329283;"Ônibus";"M.BENZ/MASCA GRANVIA O";2010;"Condutor";"Ileso";43;"Masculino";1;0;0;0;"-27.5572";"-48.6188";"SR-SC";"DEL8/1";"UOP01/SC"
184417;408499;2019-01-10;"quinta-feira";"18:00:00";"SC";101;200,5;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";329305;"Automóvel";"FIAT/LINEA ESSENCE 1.8";2013;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-27.5485";"-48.6196";"SR-SC";"DEL8/1";"UOP01/SC"
184417;408503;2019-01-10;"quinta-feira";"18:00:00";"SC";101;200,5;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";329313;"Automóvel";"CHEVROLET/CELTA 1.0L LT";2012;"Condutor";"Ileso";44;"Masculino";1;0;0;0;"-27.5485";"-48.6196";"SR-SC";"DEL8/1";"UOP01/SC"
184426;406736;2019-01-10;"quinta-feira";"21:30:00";"GO";80;96;"VILA PROPICIO";"Sim";"Ingestao de alcool";1;"Queda de ocupante de veiculo";"Com Vitimas Fatais";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Desvio Temporario";"Nao";327946;"Motocicleta";"HONDA/CG 125 TITAN";1997;"Condutor";"Óbito";37;"Masculino";0;0;0;1;"-15.208875";"-48.697312";"SR-GO";"DEL1/7";"UOP02/GO"
184426;408347;2019-01-10;"quinta-feira";"21:30:00";"GO";80;96;"VILA PROPICIO";"Sim";"Ingestao de alcool";1;"Queda de ocupante de veiculo";"Com Vitimas Fatais";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Desvio Temporario";"Nao";327946;"Motocicleta";"HONDA/CG 125 TITAN";1997;"Passageiro";"Lesoes Graves";NA;"Masculino";0;0;1;0;"-15.208875";"-48.697312";"SR-GO";"DEL1/7";"UOP02/GO"
184452;408290;2019-01-10;"quinta-feira";"23:45:00";"RS";116;334,6;"BARRA DO RIBEIRO";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Nao";329183;"Automóvel";"FIAT/UNO MILLE";1991;"Passageiro";"Lesoes Graves";47;"Masculino";0;0;1;0;"-30.34457";"-51.42852";"SR-RS";"DEL9/2";"UOP01/RS"
184452;408292;2019-01-10;"quinta-feira";"23:45:00";"RS";116;334,6;"BARRA DO RIBEIRO";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Nao";329183;"Automóvel";"FIAT/UNO MILLE";1991;"Passageiro";"Lesoes Graves";NA;"Masculino";0;0;1;0;"-30.34457";"-51.42852";"SR-RS";"DEL9/2";"UOP01/RS"
184452;408289;2019-01-10;"quinta-feira";"23:45:00";"RS";116;334,6;"BARRA DO RIBEIRO";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Nao";329183;"Automóvel";"FIAT/UNO MILLE";1991;"Condutor";"Lesoes Graves";51;"Masculino";0;0;1;0;"-30.34457";"-51.42852";"SR-RS";"DEL9/2";"UOP01/RS"
184452;408295;2019-01-10;"quinta-feira";"23:45:00";"RS";116;334,6;"BARRA DO RIBEIRO";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Nao";329184;"Caminhao-trator";"SCANIA/R 440 A6X2";2014;"Condutor";"Ileso";46;"Masculino";1;0;0;0;"-30.34457";"-51.42852";"SR-RS";"DEL9/2";"UOP01/RS"
184465;406771;2019-01-08;"terca-feira";"05:45:00";"SC";101;187,5;"BIGUACU";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Sem Vitimas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Sim";327966;"Automóvel";"PEUGEOT/206 14 SENSAT FX";2007;"Condutor";"Ileso";39;"Masculino";1;0;0;0;"-27.4514";"-48.6336";"SR-SC";"DEL8/1";"UOP01/SC"
184479;408515;2019-01-11;"sexta-feira";"05:15:00";"PR";476;284,2;"SAO MATEUS DO SUL";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Nao";327995;"Automóvel";"GM/KADETT SL";1992;"Condutor";"Lesoes Graves";31;"Masculino";0;0;1;0;"-25.899374";"-50.439541";"SR-PR";"DEL7/2";"UOP03/PR"
184479;408518;2019-01-11;"sexta-feira";"05:15:00";"PR";476;284,2;"SAO MATEUS DO SUL";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Nao";327996;"Caminhao-trator";"VOLVO/FH 540 6X4T";2018;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-25.899374";"-50.439541";"SR-PR";"DEL7/2";"UOP03/PR"
184489;406881;2019-01-07;"segunda-feira";"12:50:00";"RS";116;113;"SAO MARCOS";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Sim";328014;"Motocicleta";"HONDA/CB 300R";2012;"Passageiro";"Lesoes Leves";14;"Masculino";0;1;0;0;"-28.96277517";"-51.07767843";"SR-RS";"DEL9/5";"UOP01/RS"
184489;406828;2019-01-07;"segunda-feira";"12:50:00";"RS";116;113;"SAO MARCOS";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Sim";328014;"Motocicleta";"HONDA/CB 300R";2012;"Condutor";"Lesoes Leves";61;"Masculino";0;1;0;0;"-28.96277517";"-51.07767843";"SR-RS";"DEL9/5";"UOP01/RS"
184516;409075;2019-01-11;"sexta-feira";"10:00:00";"RJ";116;267,7;"BARRA MANSA";"Sim";"Ingestao de alcool";2;"Colisao com objeto estatico";"Sem Vitimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Sim";328269;"Automóvel";"TOYOTA/ETIOS SD X";2014;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-22.560883";"-44.122238";"SR-RJ";"DEL5/7";"UOP02/RJ"
184516;409074;2019-01-11;"sexta-feira";"10:00:00";"RJ";116;267,7;"BARRA MANSA";"Sim";"Ingestao de alcool";2;"Colisao com objeto estatico";"Sem Vitimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Sim";328268;"Automóvel";"CHEVROLET/CLASSIC LS";2012;"Condutor";"Ileso";28;"Masculino";1;0;0;0;"-22.560883";"-44.122238";"SR-RJ";"DEL5/7";"UOP02/RJ"
184541;406999;2019-01-11;"sexta-feira";"13:20:00";"SC";282;4,2;"SAO JOSE";"Nao";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";328156;"Automóvel";"FIAT/UNO ATTRACTIVE 1.0";2015;"Condutor";"Ileso";40;"Feminino";1;0;0;0;"-27.592646";"-48.604034";"SR-SC";"DEL8/1";"UOP01/SC"
184541;406995;2019-01-11;"sexta-feira";"13:20:00";"SC";282;4,2;"SAO JOSE";"Nao";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";328155;"Caminhao-trator";"M.BENZ/AXOR 2644 LS 6X4";2018;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-27.592646";"-48.604034";"SR-SC";"DEL8/1";"UOP01/SC"
184551;407211;2019-01-11;"sexta-feira";"14:05:00";"SP";101;51,5;"UBATUBA";"Sim";"Ingestao de alcool";1;"Tombamento";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Rotatória";"Sim";328204;"Motoneta";"HONDA/LEAD 110";2012;"Condutor";"Lesoes Leves";22;"Masculino";0;1;0;0;"-23.462336";"-45.064766";"SR-SP";"DEL6";"UOP03/SP"
184554;407168;2019-01-11;"sexta-feira";"11:35:00";"PE";407;126,6;"PETROLINA";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Sim";328201;"Automóvel";"FORD/DEL REY GHIA";1986;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-9.39109637";"-40.52025363";"SR-PE";"DEL11/6";"UOP01/PE"
184554;407173;2019-01-11;"sexta-feira";"11:35:00";"PE";407;126,6;"PETROLINA";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Sim";328202;"Automóvel";"CHEV/SPIN 1.8L MT LT";2014;"Condutor";"Ileso";37;"Masculino";1;0;0;0;"-9.39109637";"-40.52025363";"SR-PE";"DEL11/6";"UOP01/PE"
184607;407167;2019-01-11;"sexta-feira";"19:00:00";"SC";101;47,5;"JOINVILLE";"Sim";"Ingestao de alcool e/ou substâncias psicoativas pelo pedestre";1;"Saida de leito carrocavel";"Com Vitimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328303;"Motocicleta";"YAMAHA/YBR 125K";2004;"Condutor";"Lesoes Leves";44;"Masculino";0;1;0;0;"-26.3752";"-48.8549";"SR-SC";"DEL8/3";"UOP01/SC"
184624;407132;2019-01-11;"sexta-feira";"17:50:00";"GO";153;125,1;"ESTRELA DO NORTE";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Sem Vitimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328257;"Automóvel";"VW/GOL 1.0";2007;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-13.866656";"-49.051556";"SR-GO";"DEL1/7";"UOP01/GO"
184624;407129;2019-01-11;"sexta-feira";"17:50:00";"GO";153;125,1;"ESTRELA DO NORTE";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Sem Vitimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328256;"Ônibus";"SCANIA/MPOLO PARADIS LDR";2010;"Condutor";"Ileso";51;"Masculino";1;0;0;0;"-13.866656";"-49.051556";"SR-GO";"DEL1/7";"UOP01/GO"
184624;407233;2019-01-11;"sexta-feira";"17:50:00";"GO";153;125,1;"ESTRELA DO NORTE";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Sem Vitimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328256;"Ônibus";"SCANIA/MPOLO PARADIS LDR";2010;"Passageiro";"Ileso";38;"Masculino";1;0;0;0;"-13.866656";"-49.051556";"SR-GO";"DEL1/7";"UOP01/GO"
184670;407269;2019-01-12;"sabado";"02:50:00";"RS";116;114;"SAO MARCOS";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";328395;"Automóvel";"CHEVROLET/CELTA 1.0L LS";2011;"Condutor";"Lesoes Leves";18;"Masculino";0;1;0;0;"-28.963968";"-51.075348";"SR-RS";"DEL9/5";"UOP01/RS"
184679;408732;2019-01-12;"sabado";"04:00:00";"RN";304;296,8;"MACAIBA";"Nao";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Desvio Temporario";"Sim";328397;"Micro-ônibus";"I/M.BENZ 515CDISPRINTERM";2018;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-5.864849";"-35.349312";"SR-RN";"DEL15/1";"UOP02/RN"
184679;408737;2019-01-12;"sabado";"04:00:00";"RN";304;296,8;"MACAIBA";"Nao";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Desvio Temporario";"Sim";328396;"Motocicleta";"HONDA/CG 125 FAN KS";2015;"Passageiro";"Lesoes Leves";41;"Masculino";0;1;0;0;"-5.864849";"-35.349312";"SR-RN";"DEL15/1";"UOP02/RN"
184679;408726;2019-01-12;"sabado";"04:00:00";"RN";304;296,8;"MACAIBA";"Nao";"Ingestao de alcool";1;"Colisao traseira";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Desvio Temporario";"Sim";328396;"Motocicleta";"HONDA/CG 125 FAN KS";2015;"Condutor";"Lesoes Leves";41;"Masculino";0;1;0;0;"-5.864849";"-35.349312";"SR-RN";"DEL15/1";"UOP02/RN"
184681;407275;2019-01-12;"sabado";"04:40:00";"MG";381;687;"LAVRAS";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Sem Vitimas";"Plena Noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328398;"Automóvel";"FIAT/UNO MILLE FIRE";2004;"Passageiro";"Ileso";27;"Masculino";1;0;0;0;"-21.1864";"-45.1173";"SR-MG";"DEL4/4";"UOP02/MG"
184681;407276;2019-01-12;"sabado";"04:40:00";"MG";381;687;"LAVRAS";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Sem Vitimas";"Plena Noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328398;"Automóvel";"FIAT/UNO MILLE FIRE";2004;"Passageiro";"Ileso";22;"Masculino";1;0;0;0;"-21.1864";"-45.1173";"SR-MG";"DEL4/4";"UOP02/MG"
184681;407274;2019-01-12;"sabado";"04:40:00";"MG";381;687;"LAVRAS";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Sem Vitimas";"Plena Noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328398;"Automóvel";"FIAT/UNO MILLE FIRE";2004;"Condutor";"Ileso";26;"Masculino";1;0;0;0;"-21.1864";"-45.1173";"SR-MG";"DEL4/4";"UOP02/MG"
184702;407783;2019-01-12;"sabado";"07:00:00";"RS";470;224;"GARIBALDI";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Nao";328442;"Caminhonete";"GM/MONTANA CONQUEST";2006;"Condutor";"Lesoes Leves";30;"Masculino";0;1;0;0;"-29.235607";"-51.516977";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407447;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328505;"Utilitario";"I/LR DISCOVERY 4 2.7 SE";2010;"Condutor";"Lesoes Leves";75;"Masculino";0;1;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407489;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328505;"Utilitario";"I/LR DISCOVERY 4 2.7 SE";2010;"Testemunha";"Nao Informado";NA;"Nao Informado";0;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407445;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328502;"Automóvel";"HONDA/CITY LX FLEX";2012;"Passageiro";"Ileso";17;"Feminino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407442;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328502;"Automóvel";"HONDA/CITY LX FLEX";2012;"Condutor";"Ileso";60;"Masculino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407443;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328502;"Automóvel";"HONDA/CITY LX FLEX";2012;"Passageiro";"Ileso";55;"Feminino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407444;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328502;"Automóvel";"HONDA/CITY LX FLEX";2012;"Passageiro";"Ileso";26;"Masculino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407440;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328497;"Caminhonete";"VW/SAVEIRO 1.6 CE";2009;"Condutor";"Ileso";73;"Masculino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407438;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328495;"Caminhao-trator";"SCANIA/P 360 A6X2";2014;"Condutor";"Ileso";32;"Masculino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184720;407435;2019-01-12;"sabado";"08:45:00";"RS";470;206,8;"BENTO GONCALVES";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";328482;"Automóvel";"RENAULT/SANDERO STW 16HP";2013;"Condutor";"Ileso";25;"Masculino";1;0;0;0;"-29.09508333";"-51.54803395";"SR-RS";"DEL9/6";"UOP01/RS"
184724;407357;2019-01-11;"sexta-feira";"20:10:00";"PI";135;505;"MONTE ALEGRE DO PIAUI";"Sim";"Ingestao de alcool";1;"Colisao com objeto em movimento";"Com Vitimas Fatais";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328448;"Bicicleta";"";NA;"Condutor";"Óbito";68;"Masculino";0;0;0;1;"-9.753529";"-45.307346";"SR-PI";"DEL17/3";"UOP02/PI"
184724;407386;2019-01-11;"sexta-feira";"20:10:00";"PI";135;505;"MONTE ALEGRE DO PIAUI";"Sim";"Ingestao de alcool";1;"Colisao com objeto em movimento";"Com Vitimas Fatais";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328449;"Caminhonete";"FIAT/STRADA FIRE";2003;"Condutor";"Ileso";48;"Masculino";1;0;0;0;"-9.753529";"-45.307346";"SR-PI";"DEL17/3";"UOP02/PI"
184778;407544;2019-01-12;"sabado";"14:55:00";"SP";116;414;"JUQUIA";"Sim";"Ingestao de alcool";1;"Tombamento";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Viaduto";"Nao";328566;"Motocicleta";"JTA/SUZUKI EN125 YES";2008;"Condutor";"Lesoes Leves";48;"Masculino";0;1;0;0;"-24.33262488";"-47.6352722";"SR-SP";"DEL6/5";"UOP01/SP"
184796;407710;2019-01-12;"sabado";"15:30:00";"SE";101;25;"MALHADA DOS BOIS";"Sim";"Ingestao de alcool";1;"Capotamento";"Sem Vitimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Nao";328700;"Automóvel";"GM/CORSA SEDAN";2003;"Condutor";"Ileso";43;"Masculino";1;0;0;0;"-10.295593";"-36.883125";"SR-SE";"DEL20/2";"UOP02/SE"
184806;409801;2019-01-12;"sabado";"17:14:00";"SP";116;17,5;"LAVRINHAS";"Sim";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328702;"Automóvel";"FORD/KA SE 1.0 HA B";2016;"Condutor";"Ileso";35;"Masculino";1;0;0;0;"-22.55709094";"-44.85269487";"SR-SP";"DEL6/8";"UOP01/SP"
184806;409796;2019-01-12;"sabado";"17:14:00";"SP";116;17,5;"LAVRINHAS";"Sim";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Nao";328701;"Caminhao";"M.BENZ/L 1620";2009;"Condutor";"Ileso";51;"Masculino";1;0;0;0;"-22.55709094";"-44.85269487";"SR-SP";"DEL6/8";"UOP01/SP"
184832;408681;2019-01-12;"sabado";"20:30:00";"AL";423;77;"AGUA BRANCA";"Sim";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328694;"Caminhao-trator";"";NA;"Condutor";"Ileso";NA;"Masculino";1;0;0;0;"-9.321755";"-37.96011";"SR-AL";"DEL13/3";"UOP02/AL"
184832;408677;2019-01-12;"sabado";"20:30:00";"AL";423;77;"AGUA BRANCA";"Sim";"Ingestao de alcool";1;"Colisao lateral";"Sem Vitimas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Nao";328693;"Camioneta";"HYUNDAI/TUCSON GLSB";2011;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-9.321755";"-37.96011";"SR-AL";"DEL13/3";"UOP02/AL"
184836;407656;2019-01-12;"sabado";"18:10:00";"RS";290;417,9;"SAO GABRIEL";"Sim";"Ingestao de alcool";1;"Colisao com objeto estatico";"Sem Vitimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";328651;"Automóvel";"FIAT/PREMIO CS IE";1993;"Condutor";"Ileso";44;"Masculino";1;0;0;0;"-30.35628643";"-54.32361603";"SR-RS";"DEL9/9";"UOP02/RS"
184837;408679;2019-01-12;"sabado";"21:20:00";"GO";158;271,2;"JATAI";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Sem Vitimas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Sim";328671;"Caminhonete";"I/FORD RANGER XLSCD4 22H";2015;"Condutor";"Ileso";48;"Masculino";1;0;0;0;"-17.89022375";"-51.73767686";"SR-GO";"DEL1/5";"UOP01/GO"
184837;408668;2019-01-12;"sabado";"21:20:00";"GO";158;271,2;"JATAI";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Sem Vitimas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Sim";328670;"Caminhonete";"I/VW AMAROK CD 4X4 SE";2018;"Condutor";"Ileso";28;"Masculino";1;0;0;0;"-17.89022375";"-51.73767686";"SR-GO";"DEL1/5";"UOP01/GO"
