"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
183843;405169;2019-01-07;"segunda-feira";"00:30:00";"RS";290;34,8;"SANTO ANTONIO DA PATRULHA";"Não";"Condutor Dormindo";3;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";326881;"Automóvel";"TOYOTA/ETIOS HB XLS";2013;"Condutor";"Lesões Leves";21;"Masculino";0;1;0;0;"-29.885969";"-50.596653";"SR-RS";"DEL9/3";"UOP02/RS"
183843;405171;2019-01-07;"segunda-feira";"00:30:00";"RS";290;34,8;"SANTO ANTONIO DA PATRULHA";"Não";"Condutor Dormindo";3;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";326882;"Automóvel";"RENAULT/LOGAN EXPR 1016V";2013;"Condutor";"Ileso";27;"Masculino";1;0;0;0;"-29.885969";"-50.596653";"SR-RS";"DEL9/3";"UOP02/RS"
183864;405206;2019-01-06;"domingo";"21:15:00";"RS";153;520,8;"CACAPAVA DO SUL";"Sim";"Velocidade Incompatível";2;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";326911;"Automóvel";"CHEVROLET/ONIX 1.4MT LTZ";2017;"Condutor";"Lesões Leves";49;"Masculino";0;1;0;0;"-30.654991";"-53.411526";"SR-RS";"DEL9/9";"UOP02/RS"
183865;405205;2019-01-07;"segunda-feira";"04:10:00";"RS";386;401,6;"TRIUNFO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";326910;"Caminhão-trator";"FORD/CARGO 4331 MAGICA";2003;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-29.758154";"-51.594955";"SR-RS";"DEL9/4";"UOP02/RS"
183870;405244;2019-01-07;"segunda-feira";"01:40:00";"RS";392;16;"RIO GRANDE";"Sim";"Falta de Atenção à Condução";NA;"";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";326925;"Automóvel";"FIAT/PALIO EX";1999;"Condutor";"Lesões Leves";33;"Masculino";0;1;0;0;"-32.10244";"-52.163475";"SR-RS";"DEL9/7";"UOP02/RS"
183870;405245;2019-01-07;"segunda-feira";"01:40:00";"RS";392;16;"RIO GRANDE";"Sim";"Falta de Atenção à Condução";NA;"";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";326925;"Automóvel";"FIAT/PALIO EX";1999;"Passageiro";"Não Informado";NA;"Não Informado";0;0;0;0;"-32.10244";"-52.163475";"SR-RS";"DEL9/7";"UOP02/RS"
183893;405361;2019-01-07;"segunda-feira";"10:15:00";"RS";470;213,6;"BENTO GONCALVES";"Não";"Falta de Atenção à Condução";1;"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Interseçao de vias";"Não";326981;"Automóvel";"FIAT/MOBI DRIVE";2018;"Condutor";"Ileso";26;"Masculino";1;0;0;0;"-29.14899424";"-51.53049231";"SR-RS";"DEL9/6";"UOP01/RS"
183893;405360;2019-01-07;"segunda-feira";"10:15:00";"RS";470;213,6;"BENTO GONCALVES";"Não";"Falta de Atenção à Condução";1;"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Interseçao de vias";"Não";326980;"Automóvel";"FIAT/PALIO FIRE";2003;"Condutor";"Ileso";66;"Masculino";1;0;0;0;"-29.14899424";"-51.53049231";"SR-RS";"DEL9/6";"UOP01/RS"
183937;406826;2019-01-07;"segunda-feira";"14:20:00";"RS";116;458,9;"SAO LOURENCO DO SUL";"Sim";"Falta de Atenção à Condução";2;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";327993;"Automóvel";"TOYOTA/COROLLA XLI16VVT";2007;"Condutor";"Ileso";59;"Masculino";1;0;0;0;"-31.27139";"-52.00549";"SR-RS";"DEL9/2";"UOP02/RS"
183937;406824;2019-01-07;"segunda-feira";"14:20:00";"RS";116;458,9;"SAO LOURENCO DO SUL";"Sim";"Falta de Atenção à Condução";2;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";327992;"Caminhonete";"GM/MONTANA SPORT";2006;"Condutor";"Lesões Leves";81;"Masculino";0;1;0;0;"-31.27139";"-52.00549";"SR-RS";"DEL9/2";"UOP02/RS"
183949;407410;2019-01-07;"segunda-feira";"15:50:00";"RS";470;212,8;"BENTO GONCALVES";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";328477;"Caminhão";"IVECO/EUROCARGO 170E22";2010;"Condutor";"Ileso";57;"Masculino";1;0;0;0;"-29.14338653";"-51.53622687";"SR-RS";"DEL9/6";"UOP01/RS"
183968;405480;2019-01-08;"terça-feira";"07:50:00";"RS";101;79,9;"OSORIO";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Sim";327132;"Automóvel";"FIAT/PALIO FIRE";2014;"Condutor";"Lesões Leves";80;"Feminino";0;1;0;0;"-29.77391387";"-50.2130127";"SR-RS";"DEL9/3";"UOP01/RS"
183984;405431;2019-01-08;"terça-feira";"08:00:00";"RS";287;518,7;"SAO BORJA";"Sim";"Animais na Pista";1;"Atropelamento de Animal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";327066;"Motocicleta";"HONDA/CBX 250 TWISTER";2007;"Condutor";"Lesões Leves";24;"Masculino";0;1;0;0;"-28.735588";"-55.842415";"SR-RS";"DEL9/12";"UOP01/RS"
183988;405784;2019-01-08;"terça-feira";"07:30:00";"RS";116;530,1;"CAPAO DO LEAO";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";327075;"Motocicleta";"HONDA/CG 125 TITAN";1995;"Condutor";"Lesões Leves";31;"Masculino";0;1;0;0;"-31.76035611";"-52.43834496";"SR-RS";"DEL9/7";"UOP01/RS"
183988;405783;2019-01-08;"terça-feira";"07:30:00";"RS";116;530,1;"CAPAO DO LEAO";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";327074;"Caminhonete";"I/TOYOTA HILUX CD4X4 SRV";2005;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-31.76035611";"-52.43834496";"SR-RS";"DEL9/7";"UOP01/RS"
184000;405505;2019-01-08;"terça-feira";"10:50:00";"RS";290;99;"PORTO ALEGRE";"Não";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";327153;"Motocicleta";"HONDA/CB 300R";2012;"Condutor";"Lesões Leves";49;"Masculino";0;1;0;0;"-29.990044";"-51.22946054";"SR-RS";"DEL9/1";"UOP01/RS"
184000;405507;2019-01-08;"terça-feira";"10:50:00";"RS";290;99;"PORTO ALEGRE";"Não";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";327153;"Motocicleta";"HONDA/CB 300R";2012;"Passageiro";"Lesões Graves";60;"Masculino";0;0;1;0;"-29.990044";"-51.22946054";"SR-RS";"DEL9/1";"UOP01/RS"
184015;406783;2019-01-07;"segunda-feira";"16:00:00";"RS";158;120,9;"PALMEIRA DAS MISSOES";"Sim";"Falta de Atenção à Condução";1;"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";327106;"Caminhão-trator";"IVECO/STRALIS 600S44T";2013;"Condutor";"Ileso";25;"Masculino";1;0;0;0;"-28.058661";"-53.375942";"SR-RS";"DEL08";"UOP02/RS"
184015;406781;2019-01-07;"segunda-feira";"16:00:00";"RS";158;120,9;"PALMEIRA DAS MISSOES";"Sim";"Falta de Atenção à Condução";1;"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";327105;"Caminhonete";"VW/NOVA SAVEIRO RB MBVS";2016;"Condutor";"Lesões Leves";23;"Masculino";0;1;0;0;"-28.058661";"-53.375942";"SR-RS";"DEL08";"UOP02/RS"
184019;405510;2019-01-08;"terça-feira";"12:15:00";"RS";386;419,8;"MONTENEGRO";"Sim";"Defeito Mecânico no Veículo";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";327156;"Semireboque";"";NA;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.81764";"-51.432823";"SR-RS";"DEL9/4";"UOP02/RS"
184019;405470;2019-01-08;"terça-feira";"12:15:00";"RS";386;419,8;"MONTENEGRO";"Sim";"Defeito Mecânico no Veículo";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";327156;"Semireboque";"";NA;"Pedestre";"Lesões Graves";66;"Masculino";0;0;1;0;"-29.81764";"-51.432823";"SR-RS";"DEL9/4";"UOP02/RS"
184029;405579;2019-01-08;"terça-feira";"12:00:00";"RS";116;265;"CANOAS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";327189;"Camioneta";"I/M.BENZ 415 M MARTICAR";2013;"Condutor";"Ileso";34;"Masculino";1;0;0;0;"-29.923407";"-51.177811";"SR-RS";"DEL9/1";"UOP01/RS"
184029;405577;2019-01-08;"terça-feira";"12:00:00";"RS";116;265;"CANOAS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";327188;"Camioneta";"FORD/ECOSPORT XLT";2007;"Condutor";"Ileso";19;"Feminino";1;0;0;0;"-29.923407";"-51.177811";"SR-RS";"DEL9/1";"UOP01/RS"
184034;405615;2019-01-08;"terça-feira";"13:30:00";"RS";158;327;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";327206;"Motocicleta";"HONDA/CG 160 START";2017;"Condutor";"Lesões Graves";20;"Masculino";0;0;1;0;"-29.714945";"-53.810829";"SR-RS";"DEL9/9";"UOP01/RS"
184034;405614;2019-01-08;"terça-feira";"13:30:00";"RS";158;327;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";327205;"Caminhonete";"FIAT/TORO VOLCANO AT D4";2018;"Condutor";"Ileso";77;"Masculino";1;0;0;0;"-29.714945";"-53.810829";"SR-RS";"DEL9/9";"UOP01/RS"
184067;410126;2019-01-08;"terça-feira";"16:10:00";"RS";290;640;"URUGUAIANA";"Não";"Defeito na Via";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327246;"Automóvel";"FIAT/SIENA 1.4";2015;"Condutor";"Lesões Leves";61;"Feminino";0;1;0;0;"-30.011345";"-56.318676";"SR-RS";"DEL9/13";"UOP02/RS"
184067;410131;2019-01-08;"terça-feira";"16:10:00";"RS";290;640;"URUGUAIANA";"Não";"Defeito na Via";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327246;"Automóvel";"FIAT/SIENA 1.4";2015;"Passageiro";"Lesões Leves";74;"Masculino";0;1;0;0;"-30.011345";"-56.318676";"SR-RS";"DEL9/13";"UOP02/RS"
184067;410128;2019-01-08;"terça-feira";"16:10:00";"RS";290;640;"URUGUAIANA";"Não";"Defeito na Via";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327246;"Automóvel";"FIAT/SIENA 1.4";2015;"Passageiro";"Lesões Leves";63;"Masculino";0;1;0;0;"-30.011345";"-56.318676";"SR-RS";"DEL9/13";"UOP02/RS"
184067;410127;2019-01-08;"terça-feira";"16:10:00";"RS";290;640;"URUGUAIANA";"Não";"Defeito na Via";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327246;"Automóvel";"FIAT/SIENA 1.4";2015;"Passageiro";"Lesões Leves";60;"Feminino";0;1;0;0;"-30.011345";"-56.318676";"SR-RS";"DEL9/13";"UOP02/RS"
184071;407709;2019-01-08;"terça-feira";"17:10:00";"RS";290;151,1;"ARROIO DOS RATOS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Interseçao de vias";"Sim";328709;"Caminhão-trator";"M.BENZ/LS 1935";1997;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-30.10503883";"-51.72706604";"SR-RS";"DEL9/2";"UOP01/RS"
184071;407713;2019-01-08;"terça-feira";"17:10:00";"RS";290;151,1;"ARROIO DOS RATOS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Interseçao de vias";"Sim";327277;"Camioneta";"FORD/ECOSPORT XLS1.6FLEX";2007;"Condutor";"Lesões Leves";69;"Masculino";0;1;0;0;"-30.10503883";"-51.72706604";"SR-RS";"DEL9/2";"UOP01/RS"
184099;405797;2019-01-08;"terça-feira";"22:00:00";"RS";392;686,5;"ROQUE GONZALES";"Sim";"Defeito Mecânico no Veículo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327320;"Automóvel";"VW/FUSCA 1300";1980;"Condutor";"Lesões Leves";55;"Masculino";0;1;0;0;"-28.10655055";"-55.02306506";"SR-RS";"DEL9/10";"UOP01/RS"
184099;405806;2019-01-08;"terça-feira";"22:00:00";"RS";392;686,5;"ROQUE GONZALES";"Sim";"Defeito Mecânico no Veículo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";327320;"Automóvel";"VW/FUSCA 1300";1980;"Passageiro";"Lesões Leves";38;"Masculino";0;1;0;0;"-28.10655055";"-55.02306506";"SR-RS";"DEL9/10";"UOP01/RS"
184100;405803;2019-01-08;"terça-feira";"21:25:00";"RS";NA;NA;"SAO BORJA";"Sim";"Pista Escorregadia";1;"Colisão traseira";"Sem Vítimas";"Plena Noite";"Não Informado";"Céu Claro";"Simples";"Interseçao de vias";"Sim";327284;"Utilitário";"CHEV/TRAILBLAZER LTZ AG4";2013;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-28.66158775";"-55.99882414";"SR-RS";"DEL9/12";"UOP01/RS"
184100;405805;2019-01-08;"terça-feira";"21:25:00";"RS";NA;NA;"SAO BORJA";"Sim";"Pista Escorregadia";1;"Colisão traseira";"Sem Vítimas";"Plena Noite";"Não Informado";"Céu Claro";"Simples";"Interseçao de vias";"Sim";327284;"Utilitário";"CHEV/TRAILBLAZER LTZ AG4";2013;"Passageiro";"Ileso";39;"Masculino";1;0;0;0;"-28.66158775";"-55.99882414";"SR-RS";"DEL9/12";"UOP01/RS"
184100;405809;2019-01-08;"terça-feira";"21:25:00";"RS";NA;NA;"SAO BORJA";"Sim";"Pista Escorregadia";1;"Colisão traseira";"Sem Vítimas";"Plena Noite";"Não Informado";"Céu Claro";"Simples";"Interseçao de vias";"Sim";327283;"Automóvel";"RENAULT/SANDERO AUT1016V";2011;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-28.66158775";"-55.99882414";"SR-RS";"DEL9/12";"UOP01/RS"
184143;405945;2019-01-09;"quarta-feira";"07:55:00";"RS";392;7,1;"RIO GRANDE";"Sim";"Falta de Atenção à Condução";1;"Colisão frontal";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";327396;"Automóvel";"VW/NOVO GOL TL MCV";2017;"Condutor";"Ileso";57;"Masculino";1;0;0;0;"-32.093723";"-52.108898";"SR-RS";"DEL9/7";"UOP02/RS"
184143;405944;2019-01-09;"quarta-feira";"07:55:00";"RS";392;7,1;"RIO GRANDE";"Sim";"Falta de Atenção à Condução";1;"Colisão frontal";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";327395;"Caminhão-trator";"M.BENZ/LS 1634";2004;"Condutor";"Ileso";41;"Masculino";1;0;0;0;"-32.093723";"-52.108898";"SR-RS";"DEL9/7";"UOP02/RS"
184170;405971;2019-01-09;"quarta-feira";"11:30:00";"RS";285;271;"MATO CASTELHANO";"Sim";"Ingestão de Álcool";1;"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";327415;"Automóvel";"VW/GOL SPECIAL MB";2015;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-28.282991";"-52.177471";"SR-RS";"DEL08";"UOP03/RS"
184170;405970;2019-01-09;"quarta-feira";"11:30:00";"RS";285;271;"MATO CASTELHANO";"Sim";"Ingestão de Álcool";1;"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";327414;"Automóvel";"VW/VOYAGE 1.0";2009;"Condutor";"Ileso";72;"Masculino";1;0;0;0;"-28.282991";"-52.177471";"SR-RS";"DEL08";"UOP03/RS"
184181;406089;2019-01-09;"quarta-feira";"13:20:00";"RS";290;64,7;"GRAVATAI";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";327435;"Camioneta";"I/HYUNDAI IX35 2.0";2011;"Passageiro";"Lesões Leves";39;"Feminino";0;1;0;0;"-29.940449";"-50.895531";"SR-RS";"DEL9/3";"UOP02/RS"
184181;406090;2019-01-09;"quarta-feira";"13:20:00";"RS";290;64,7;"GRAVATAI";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";327435;"Camioneta";"I/HYUNDAI IX35 2.0";2011;"Passageiro";"Lesões Leves";12;"Masculino";0;1;0;0;"-29.940449";"-50.895531";"SR-RS";"DEL9/3";"UOP02/RS"
184181;405987;2019-01-09;"quarta-feira";"13:20:00";"RS";290;64,7;"GRAVATAI";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";327435;"Camioneta";"I/HYUNDAI IX35 2.0";2011;"Condutor";"Lesões Leves";45;"Masculino";0;1;0;0;"-29.940449";"-50.895531";"SR-RS";"DEL9/3";"UOP02/RS"
184188;406029;2019-01-09;"quarta-feira";"13:30:00";"RS";285;673,5;"SAO BORJA";"Sim";"Falta de Atenção à Condução";2;"Danos eventuais";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";327442;"Automóvel";"FORD/KA SE 1.0 HA C";2018;"Condutor";"Ileso";24;"Feminino";1;0;0;0;"-28.664228";"-55.987453";"SR-RS";"DEL9/12";"UOP01/RS"
184203;406117;2019-01-09;"quarta-feira";"10:55:00";"RS";285;219;"CASEIROS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";327470;"Caminhonete";"NISSAN/FRONTIER XE 25 X2";2011;"Condutor";"Ileso";27;"Masculino";1;0;0;0;"-28.266254";"-51.696014";"SR-RS";"DEL08";"UOP05/RS"
184203;406116;2019-01-09;"quarta-feira";"10:55:00";"RS";285;219;"CASEIROS";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";327469;"Caminhonete";"GM/CORSA ST";2000;"Condutor";"Lesões Leves";71;"Masculino";0;1;0;0;"-28.266254";"-51.696014";"SR-RS";"DEL08";"UOP05/RS"
184248;406206;2019-01-09;"quarta-feira";"18:55:00";"RS";116;256,3;"ESTEIO";"Não";"Obstáculo Estático sobre a Via";2;"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";327580;"Automóvel";"GM/OMEGA CD";1993;"Condutor";"Lesões Leves";38;"Masculino";0;1;0;0;"-29.843962";"-51.177292";"SR-RS";"DEL9/1";"UOP02/RS"
184248;406204;2019-01-09;"quarta-feira";"18:55:00";"RS";116;256,3;"ESTEIO";"Não";"Obstáculo Estático sobre a Via";2;"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";327578;"Automóvel";"FORD/FIESTA SEDAN1.6FLEX";2013;"Condutor";"Ileso";28;"Masculino";1;0;0;0;"-29.843962";"-51.177292";"SR-RS";"DEL9/1";"UOP02/RS"
184250;406163;2019-01-09;"quarta-feira";"19:20:00";"RS";116;144;"CAXIAS DO SUL";"Sim";"Velocidade Incompatível";1;"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Sim";327553;"Automóvel";"I/PEUGEOT 307 16 PR PK";2009;"Condutor";"Lesões Leves";27;"Masculino";0;1;0;0;"-29.126745";"-51.127689";"SR-RS";"DEL9/5";"UOP01/RS"
184273;406322;2019-01-09;"quarta-feira";"22:00:00";"RS";290;106;"ELDORADO DO SUL";"Sim";"Defeito Mecânico no Veículo";1;"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";327624;"Motocicleta";"HONDA/NX-4 FALCON";2005;"Passageiro";"Lesões Leves";18;"Feminino";0;1;0;0;"-29.998999";"-51.294563";"SR-RS";"DEL9/2";"UOP01/RS"
184273;406319;2019-01-09;"quarta-feira";"22:00:00";"RS";290;106;"ELDORADO DO SUL";"Sim";"Defeito Mecânico no Veículo";1;"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";327624;"Motocicleta";"HONDA/NX-4 FALCON";2005;"Condutor";"Lesões Leves";21;"Masculino";0;1;0;0;"-29.998999";"-51.294563";"SR-RS";"DEL9/2";"UOP01/RS"
184296;407819;2019-01-10;"quinta-feira";"03:55:00";"RS";392;352,2;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Não Informado";"Sim";327726;"Motocicleta";"HONDA/CG 125 FAN KS";2015;"Condutor";"Lesões Graves";33;"Masculino";0;0;1;0;"-29.720404";"-53.807632";"SR-RS";"DEL9/9";"UOP01/RS"
184296;407818;2019-01-10;"quinta-feira";"03:55:00";"RS";392;352,2;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Não Informado";"Sim";327725;"Automóvel";"FORD/KA GL";2000;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.720404";"-53.807632";"SR-RS";"DEL9/9";"UOP01/RS"
184297;406366;2019-01-10;"quinta-feira";"04:20:00";"RS";116;253;"SAPUCAIA DO SUL";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";327669;"Caminhonete";"HYUNDAI/HR HDB";2008;"Passageiro";"Lesões Leves";31;"Masculino";0;1;0;0;"-29.817963";"-51.169994";"SR-RS";"DEL9/1";"UOP02/RS"
184297;406365;2019-01-10;"quinta-feira";"04:20:00";"RS";116;253;"SAPUCAIA DO SUL";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";327669;"Caminhonete";"HYUNDAI/HR HDB";2008;"Condutor";"Lesões Graves";44;"Masculino";0;0;1;0;"-29.817963";"-51.169994";"SR-RS";"DEL9/1";"UOP02/RS"
184297;406362;2019-01-10;"quinta-feira";"04:20:00";"RS";116;253;"SAPUCAIA DO SUL";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";327668;"Automóvel";"GM/CORSA WIND";1997;"Condutor";"Óbito";27;"Masculino";0;0;0;1;"-29.817963";"-51.169994";"SR-RS";"DEL9/1";"UOP02/RS"
184339;406459;2019-01-10;"quinta-feira";"09:30:00";"RS";392;209;"SANTANA DA BOA VISTA";"Não";"Fenômenos da Natureza";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";327721;"Automóvel";"I/CHEV CRUZE LT HB AT";2017;"Condutor";"Ileso";52;"Masculino";1;0;0;0;"-30.817316";"-53.182964";"SR-RS";"DEL9/9";"UOP02/RS"
184339;406458;2019-01-10;"quinta-feira";"09:30:00";"RS";392;209;"SANTANA DA BOA VISTA";"Não";"Fenômenos da Natureza";1;"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";327720;"Automóvel";"FIAT/PALIO EDX";1997;"Condutor";"Lesões Leves";24;"Masculino";0;1;0;0;"-30.817316";"-53.182964";"SR-RS";"DEL9/9";"UOP02/RS"
184358;406869;2019-01-07;"segunda-feira";"15:20:00";"RS";116;149,9;"CAXIAS DO SUL";"Sim";"Não guardar distância de segurança";1;"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";328056;"Caminhonete";"GM/CHEVROLET D10";1979;"Condutor";"Ileso";70;"Masculino";1;0;0;0;"-29.159958";"-51.156448";"SR-RS";"DEL9/5";"UOP01/RS"
184358;406868;2019-01-07;"segunda-feira";"15:20:00";"RS";116;149,9;"CAXIAS DO SUL";"Sim";"Não guardar distância de segurança";1;"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";328055;"Caminhão-trator";"M.BENZ/LS 1630";1995;"Condutor";"Ileso";36;"Masculino";1;0;0;0;"-29.159958";"-51.156448";"SR-RS";"DEL9/5";"UOP01/RS"
